,latitude,longitude,admission_rate,undergrad_size,percent_white,percent_black,percent_hispanic,percent_part_time,average_cost_academic_year,average_cost_program_year,tuition_(instate),tuition_(out_of_state),spend_per_student,faculty_salary,percent_part_time_faculty,completion_rate,faminc,percent_pell_grant
6489,33.8221,-84.3675,,356.0,0.0281,0.8792,0.0253,0.0,27245.0,,14213.0,14213.0,1701.0,3714.0,1.0,,,0.8314
6490,18.4267,-66.4652,,613.0,0.0,0.0,1.0,0.1958,11115.0,,6408.0,6408.0,1535.0,2041.0,0.5405,,,0.9955
6491,41.3903,-73.4295,,49.0,0.449,0.1633,0.3061,0.0204,,22430.0,,,1818.0,,,,,0.6318
6492,28.055,-81.9453,,220.0,0.3864,0.4273,0.1864,0.6591,,14863.0,,,5248.0,,,,,0.6312
6493,35.8464,-86.4181,,180.0,0.6833,0.1889,0.0111,0.3889,,18197.0,,,3971.0,,,,,0.3993
6494,33.6234,-117.7292,,2527.0,0.5441,0.2287,0.1464,0.7416,,19997.0,,,740.0,3000.0,1.0,,,0.1961
6495,39.6769,-104.8312,,2328.0,0.4253,0.0765,0.0155,0.9467,19605.0,,,,2571.0,7588.0,0.09699999999999999,,,0.0831
6496,41.8826,-87.631,0.7375,386.0,0.5984,0.0544,0.0363,0.0,39183.0,,25600.0,25600.0,5304.0,6533.0,0.95,,,0.128
6497,21.2951,-157.847,,22.0,0.0,0.0,0.0455,0.0,17835.0,,14425.0,14425.0,4026.0,3333.0,0.6818,,,0.8043
6498,35.595,-82.5324,,59.0,0.7797,0.0339,0.1864,0.0,,11269.0,,,2660.0,,,,,0.5
6499,30.4597,-91.0961,,600.0,0.0833,0.8917,0.005,0.3067,20769.0,,12586.0,12586.0,6331.0,2935.0,,,,0.9376
6500,28.0547,-82.4646,0.4714,235.0,0.4128,0.3957,0.1149,0.0,23519.0,,14250.0,14250.0,2157.0,,,,,0.8340000000000001
6501,43.193000000000005,-112.3474,,12.0,0.9167,0.0,0.0,0.0,,12521.0,,,754.0,,,,,0.7059
6502,34.7527,-77.4104,,475.0,0.5179,0.3221,0.0947,0.3347,26996.0,,10080.0,10080.0,2739.0,3403.0,0.3611,,,0.9062
6503,33.4933,-82.0871,,485.0,0.2186,0.7134,0.0247,0.4165,26442.0,,10125.0,10125.0,2365.0,3506.0,0.1522,,,0.8555
6504,33.7844,-78.9911,,752.0,0.3883,0.5625,0.0253,0.3418,24482.0,,10422.0,10422.0,2371.0,3875.0,0.1818,,,0.9194
6505,32.8139,-83.6802,,451.0,0.0998,0.8492,0.0067,0.2683,16069.0,,13240.0,13240.0,7475.0,3240.0,,,,0.924
6506,34.9354,-82.0056,,495.0,0.4121,0.5475,0.0222,0.3636,20407.0,,12250.0,12250.0,7014.0,2937.0,,,,0.9289
6507,45.5256,-122.6843,,348.0,0.7701,0.0115,0.0747,0.4195,,14012.0,,,3586.0,,,,,0.2827
6508,38.8522,-77.0498,0.8333,363.0,0.2727,0.2865,0.1405,0.3691,26120.0,,17280.0,17280.0,7636.0,6365.0,0.3438,,,0.4828
6509,43.5915,-116.2807,,422.0,0.7583,0.0118,0.2062,0.0,28213.0,,17116.0,17116.0,3410.0,3960.0,0.1707,0.4486,,0.7907
6510,39.1466,-84.6212,,58.0,0.5862,0.3793,0.0172,0.0,,13687.0,,,4905.0,,,,,0.4667
6511,33.608000000000004,-111.926,,177.0,0.8588,0.0056,0.0847,0.0,,17666.0,,,4638.0,,,,,0.3446
6512,37.5008,-77.5296,,506.0,0.1067,0.8063,0.0217,0.1937,7201.0,,4480.0,4480.0,6825.0,3185.0,,,,0.8918
6513,38.5265,-90.3631,,55.0,0.8,0.2,0.0,0.0,,18939.0,,,1567.0,,,,,0.43
6514,35.7807,-79.3358,,64.0,0.6875,0.2031,0.0156,0.0,,27298.0,,,8104.0,,,,,0.49
6515,25.8667,-80.3091,,114.0,0.0,0.0,1.0,0.0,,21690.0,,,1182.0,,,,,0.7051
6516,32.9849,-96.804,,154.0,0.3052,0.4286,0.1948,0.2922,,20243.0,,,2418.0,,,,,0.6926
6517,34.7962,-92.2565,,64.0,0.875,0.0156,0.0469,0.1406,,15406.0,,,1873.0,,,,,0.2342
6518,38.7882,-90.5398,,100.0,0.81,0.13,0.01,0.16,,16586.0,,,1768.0,,,,,0.38299999999999995
6519,28.3123,-81.5622,,252.0,0.2302,0.1111,0.3651,0.1429,,22840.0,,,1312.0,4678.0,,,,0.4517
6520,40.7055,-74.0136,,609.0,0.0164,0.6108,0.2742,0.0082,22863.0,,11304.0,11304.0,5703.0,4914.0,0.2836,,,0.9287
6521,33.5317,-112.0651,,1089.0,0.3196,0.0597,0.0404,0.0239,18603.0,,6795.0,6795.0,1654.0,6993.0,0.1707,0.4815,,0.4953
6522,35.0513,-78.9401,,113.0,0.3363,0.5752,0.0531,0.6018,17692.0,,4725.0,4725.0,3453.0,,,,,0.4955
6523,40.1183,-75.4145,,469.0,0.2964,0.6183,0.0299,0.2047,,21023.0,,,8160.0,,,,,0.8406
6524,41.4838,-81.7042,,35.0,0.3143,0.3714,0.2857,0.2,,8732.0,,,1809.0,,,,,0.875
6525,34.135999999999996,-118.354,,1344.0,0.3222,0.0536,0.0945,0.0,,58218.0,,,2186.0,8041.0,0.0883,,,0.054000000000000006
6526,40.7402,-73.9957,,50.0,0.54,0.02,0.18,0.0,,,30250.0,30250.0,13576.0,,,,,0.0
6527,37.7751,-122.2207,,179.0,0.0223,0.0726,0.1788,0.419,,,,,2425.0,,,,,0.3114
6528,40.4334,-79.7827,,89.0,0.8989,0.0899,0.0112,0.2022,,18117.0,,,3601.0,,,,,0.5355
6529,40.4651,-79.8241,,54.0,0.4259,0.537,0.0,0.037000000000000005,,15412.0,,,2752.0,,,,,0.55
6530,37.6902,-121.061,,47.0,0.2553,0.1489,0.5532,0.0851,,15063.0,,,5093.0,,,,,0.48
6531,33.9018,-84.1439,,156.0,0.0,0.0,0.0,0.0064,25010.0,,5010.0,5010.0,3020.0,2292.0,0.3043,,,0.0292
6532,29.5511,-81.2415,,338.0,0.7041,0.1568,0.1361,0.7751,,10836.0,,,4915.0,,,,,0.2376
6533,34.1869,-118.3965,,31.0,0.8387,0.0,0.0,0.0,,11689.0,,,3111.0,,,,,0.6207
6534,34.1465,-118.2566,,77.0,0.8961,0.0,0.0,0.0,,21667.0,,,1122.0,,,,,0.10099999999999999
6535,40.373000000000005,-111.7817,,65.0,0.8615,0.0154,0.0769,0.4462,,17872.0,,,7133.0,,,,,0.6829
6536,25.9974,-80.2522,,34.0,0.0,0.0,0.9118,0.7353,,,,,11965.0,1348.0,0.5,,,0.165
6537,42.9674,-71.4803,,50.0,0.98,0.0,0.02,0.7,,28175.0,,,3699.0,,,,,0.3579
6538,25.8391,-80.2253,,85.0,0.0941,0.8235,0.0824,0.5176,,8801.0,,,17749.0,,,,,0.414
6539,46.852,-88.4868,,105.0,0.2476,0.0095,0.0,0.3905,12201.0,,2660.0,2660.0,4407.0,4009.0,0.4118,,,0.7442
6540,36.1854,-86.84200000000001,,249.0,0.6627,0.1767,0.1165,0.0,,,,,1564.0,,,,,0.1164
6541,19.7294,-156.0412,,19.0,0.5263,0.0,0.0526,1.0,,,,,142817.0,,,,,0.0
6542,40.2349,-111.6586,,13.0,1.0,0.0,0.0,0.0769,,18180.0,,,19.0,,,,,0.3333
6543,40.7449,-73.9871,,1135.0,0.1216,0.3515,0.3031,0.9533,,,,,2997.0,,,,,0.0392
6544,32.8954,-80.6386,,34.0,0.4412,0.5588,0.0,0.0294,,23961.0,,,13343.0,,,,,0.6883
6545,39.3318,-76.6168,,18.0,0.5,0.3889,0.0556,1.0,,,,,10040.0,,,,,0.5909
6546,33.6564,-96.6026,,41.0,0.5122,0.3171,0.0732,0.0,,15609.0,,,3471.0,,,,,0.6588
6547,32.7508,-117.0695,,270.0,0.0222,0.0148,0.13699999999999998,0.4852,,19248.0,,,1885.0,,,,,0.6049
6548,42.2519,-83.6695,,30.0,0.1667,0.7333,0.0,0.0,,14445.0,,,1641.0,,,,,0.4667
6549,38.885,-77.1723,,96.0,0.4479,0.2813,0.1146,1.0,,,,,6695.0,,,,,0.0
6550,38.6449,-90.2628,,225.0,0.6311,0.2978,0.0133,0.1556,,18601.0,,,4903.0,,,,,0.373
6551,36.2322,-115.0683,,308.0,0.4026,0.1558,0.276,1.0,,,,,3775.0,,,,,0.6788
6552,38.833,-77.1896,,110.0,0.0,0.0091,0.0455,0.3182,,7815.0,,,3259.0,,,,,0.9167
6553,42.0543,-88.3391,,33.0,0.7273,0.1212,0.0909,0.6061,,18672.0,,,1407.0,,,,,0.5333
6554,34.8309,-82.3698,,30.0,0.0,0.8667,0.1,0.1667,,23098.0,,,2131.0,,,,,0.377
6555,35.7457,-78.7444,,4.0,1.0,0.0,0.0,1.0,,,,,7520.0,5609.0,,,,0.4286
6556,40.5864,-111.9341,,175.0,0.8057,0.0057,0.1371,0.3714,,13507.0,,,2254.0,,,,,1.0
6557,33.7667,-117.8357,,43.0,0.1395,0.0233,0.5814,0.907,,15551.0,,,1591.0,,,,,0.6415
6558,35.0594,-78.9615,,95.0,0.6737,0.1579,0.0842,0.6,12558.0,,3520.0,3520.0,1110.0,3239.0,,0.15,,0.2628
6559,38.3439,-90.9812,,25.0,1.0,0.0,0.0,0.0,,11758.0,,,1471.0,,,,,0.7667
6560,44.0676,-92.5036,,35.0,0.8857,0.0571,0.0286,0.2286,,11799.0,,,4542.0,,,,,0.4932
6561,35.1095,-106.5598,,132.0,0.3106,0.0,0.5379,0.0,,15220.0,,,4450.0,,,,,0.4718
6562,36.1681,-86.8171,,59.0,0.2881,0.7119,0.0,0.7797,,12432.0,,,4367.0,,,,,0.8511
6563,38.7285,-90.3797,,97.0,0.4742,0.4845,0.0,0.0,,16438.0,,,2391.0,,,,,0.7195
6564,42.0392,-87.7471,,95.0,0.5895,0.0632,0.1053,0.6421,,15457.0,,,9991.0,,,,,0.4452
6565,21.2821,-157.8005,,134.0,0.2463,0.0149,0.0,0.0522,,20980.0,,,3395.0,,,,,0.3333
6566,34.1207,-116.4365,,90.0,0.7111,0.0111,0.1333,0.0889,,16706.0,,,2220.0,,,,,0.5899
6567,39.015,-94.7067,,29.0,0.7241,0.1379,0.069,0.5172,,16882.0,,,3192.0,,,,,0.0645
6568,18.3705,-66.1872,,6.0,0.0,0.0,1.0,0.0,,6368.0,,,4826.0,,,,,1.0
6569,38.6516,-121.3892,,51.0,0.5686,0.1176,0.0588,0.3922,,27398.0,,,4942.0,,,,,0.6278
6570,38.4287,-122.7336,,32.0,0.8438,0.0,0.0313,0.0,,,,,3919.0,4000.0,,,,0.1739
6571,43.6364,-116.2743,,67.0,0.8059999999999999,0.0299,0.0896,0.1642,,18779.0,,,5327.0,,,,,0.4368
6572,26.2111,-80.1219,,6.0,0.0,1.0,0.0,0.0,,,,,3336.0,,,,,0.2436
6573,28.3046,-82.7026,,68.0,0.6029,0.1618,0.1912,0.0147,,9853.0,,,3467.0,,,,,0.56
6574,39.6552,-104.8697,,211.0,0.34600000000000003,0.1422,0.436,0.0,,22817.0,,,1726.0,4078.0,,,,0.695
6575,33.8339,-117.9207,,116.0,0.1293,0.1034,0.7069,0.1207,,16776.0,,,2825.0,,,,,0.7179
6576,44.3176,-69.7771,,176.0,0.9773,0.0227,0.0,0.0,,16563.0,,,4017.0,,,,,0.4868
6577,32.2289,-110.8837,,37.0,0.5946,0.027000000000000003,0.2432,0.4865,,15719.0,,,3940.0,,,,,0.5882
6578,36.9467,-86.4206,,71.0,0.8592,0.0986,0.0,0.0704,,25821.0,,,958.0,,,,,0.4803
6579,41.643,-91.5033,,39.0,0.7949,0.0513,0.0769,0.0769,,15263.0,,,4976.0,,,,,0.358
6580,32.7386,-96.68299999999999,,28.0,0.0357,0.4286,0.5,0.0,,9586.0,,,3364.0,,,,,0.7397
6581,38.2391,-85.7646,,120.0,0.0167,0.9833,0.0,0.8,,,4620.0,4620.0,2034.0,1006.0,,0.0,,0.4688
6582,40.7429,-73.9845,,128.0,0.4609,0.2188,0.2031,0.4219,,14984.0,,,3962.0,,,,,0.5254
6583,34.0593,-117.2232,,41.0,0.4146,0.1463,0.2439,0.0,26873.0,,11845.0,11845.0,2027.0,,,,,0.7111
6584,43.6331,-88.7361,,51.0,0.902,0.0,0.098,0.0,,10608.0,,,1538.0,,,,,0.3385
6585,29.936999999999998,-95.47200000000001,,350.0,0.12,0.1743,0.1343,0.0343,19909.0,,11700.0,11700.0,6587.0,5083.0,0.575,,,0.4276
6586,38.9567,-94.7248,,51.0,0.4118,0.3333,0.1569,0.0,,15760.0,,,6871.0,,,,,0.4691
6587,39.6968,-105.0109,,59.0,0.0,0.0,0.0339,0.3898,,10568.0,,,1772.0,,,,,0.88
6588,37.7909,-122.4041,,221.0,0.552,0.0543,0.1448,0.0,,17779.0,,,3857.0,,,,,0.5355
6589,40.7257,-73.4989,,139.0,0.6547,0.1223,0.1223,0.6331,,18445.0,,,1907.0,,,,,0.2364
6590,40.1776,-74.0226,1.0,33.0,1.0,0.0,0.0,0.0,25242.0,,13400.0,13400.0,11113.0,1136.0,,0.0909,,0.7805
6591,34.1655,-118.375,,272.0,0.2794,0.239,0.3199,0.0,,23641.0,,,1065.0,,,,,0.7236
6592,40.7655,-74.2214,,78.0,0.0,0.9872,0.0128,0.0,,15147.0,,,2578.0,,,,,0.3274
6593,42.498999999999995,-89.0359,,66.0,0.6061,0.2273,0.1515,0.0,,22204.0,,,4020.0,,,,,0.9185
6594,25.8118,-80.3652,,60.0,0.05,0.0333,0.4667,0.5,,,7820.0,7820.0,3252.0,,,,,0.2364
6595,42.4454,-83.2103,,151.0,0.0132,0.9801,0.0,0.0993,,14021.0,,,14273.0,,,,,0.8634
6596,42.5589,-87.8528,,113.0,0.6283,0.0796,0.2124,0.354,,14616.0,,,942.0,,,,,0.4312
6597,39.6392,-86.1292,,174.0,0.8793,0.046,0.023,0.2816,,18090.0,,,2583.0,,,,,0.2491
6598,37.1078,-113.5552,,120.0,0.875,0.0,0.0333,0.3917,,13481.0,,,2001.0,,,,,0.5459
6599,37.1471,-92.7695,,28.0,1.0,0.0,0.0,0.0714,,11714.0,,,1276.0,,,,,0.6852
6600,42.7712,-84.4837,,74.0,0.7162,0.0541,0.1486,0.0,,15262.0,,,2976.0,,,,,0.6569
6601,38.7786,-104.8086,0.8,86.0,0.8140000000000001,0.0814,0.1047,0.0116,23319.0,,15223.0,15223.0,2006.0,,,,,0.4833
6602,43.6088,-70.3139,,462.0,0.8442,0.013000000000000001,0.0043,0.4069,,26585.0,,,3723.0,,,,,0.3787
6603,36.6637,-121.6574,,66.0,0.0455,0.0,0.9394,0.4697,,15658.0,,,1674.0,,,,,0.7065
6604,37.3523,-121.9634,,228.0,0.4079,0.0175,0.386,0.2588,,17196.0,,,7885.0,,,,,0.6459999999999999
6605,41.2333,-82.6083,,34.0,0.9706,0.0,0.0294,0.0,,10348.0,,,4951.0,,,,,0.9362
6606,36.0164,-115.1186,,255.0,0.5529,0.051,0.2235,0.2863,,16215.0,,,3244.0,,,,,0.3298
6607,40.4765,-86.1075,,68.0,0.8529,0.0735,0.0441,0.0,,19701.0,,,3545.0,,,,,0.6444
6608,32.3377,-86.2569,,13.0,0.0,1.0,0.0,0.0,,13072.0,,,685.0,,,,,0.9512
6609,26.6082,-81.8233,,65.0,0.5692,0.0462,0.3538,0.2,,16640.0,,,17055.0,,,,,0.7842
6610,42.3597,-87.8527,,86.0,0.0465,0.5698,0.3256,0.0,,21211.0,,,1941.0,,,,,0.4271
6611,34.2222,-118.60600000000001,,83.0,0.5301,0.0723,0.3253,0.3855,,17836.0,,,3236.0,,,,,0.6056
6612,47.6571,-117.1997,,239.0,0.8243,0.0209,0.0544,0.2887,,15252.0,,,2120.0,,,,,0.3744
6613,41.7669,-72.6939,,0.0,0.0,0.0,0.0,,,,,,38109.0,,,,,0.8043
6614,41.5041,-81.6848,,67.0,0.0448,0.8209,0.0299,0.0,24722.0,,,,6633.0,3758.0,,,,0.9470000000000001
6615,42.0705,-88.2888,,110.0,0.3091,0.3545,0.2182,0.1818,,33267.0,,,3090.0,,,,,0.3429
6616,39.7416,-105.1537,,115.0,0.6348,0.087,0.1652,0.0,,19438.0,,,2460.0,,,,,0.3281
6617,38.8945,-104.7544,,78.0,0.7436,0.0769,0.1026,0.0,,18677.0,,,3155.0,,,,,0.2386
6618,34.1472,-118.2726,,35.0,0.9143,0.0,0.0286,0.7429,,18844.0,,,868.0,,,,,0.7391
6619,41.5406,-88.2007,,162.0,0.7099,0.0494,0.2346,0.1543,,15656.0,,,3028.0,,,,,0.5401
6620,32.8996,-117.1077,0.8815,140.0,0.5714,0.0071,0.2,0.0786,40896.0,,24900.0,24900.0,13305.0,6738.0,0.5238,0.5152,,0.2826
6621,35.9642,-78.9601,0.9153,168.0,0.1548,0.7679,0.006,0.3393,27753.0,,18048.0,18048.0,2428.0,,0.0,,,0.8099
6622,39.1707,-76.7269,0.8446,313.0,0.3195,0.5335,0.0767,0.1565,26226.0,,18048.0,18048.0,1608.0,4284.0,0.2895,,,0.6963
6623,32.3401,-90.0777,,66.0,0.0606,0.7121,0.0,0.0,22994.0,,10240.0,10240.0,3355.0,1259.0,,,,0.8409
6624,40.6843,-111.8714,,1215.0,0.5959,0.2173,0.0872,0.0,22662.0,,15728.0,15728.0,2467.0,1176.0,0.5232,0.4412,,0.4273
6625,36.0469,-95.9043,,251.0,0.4542,0.3108,0.0199,0.9801,,,,,463.0,3350.0,0.2,,,0.8488
6626,39.5672,-104.9606,,139.0,0.5827,0.223,0.0504,0.9424,24096.0,,,,41.0,,,,,0.7557
6627,38.9188,-94.4038,,360.0,0.5861,0.3083,0.0111,0.9806,23880.0,,,,118.0,,0.0,,,0.8274
6628,38.8477,-104.7223,,262.0,0.5496,0.1794,0.1107,0.7595,23202.0,,12531.0,12531.0,112.0,,0.0,,,0.7626
6629,44.2638,-88.4818,,261.0,0.8927,0.0115,0.0268,0.2759,28514.0,,14040.0,14040.0,4437.0,3317.0,0.2143,,,0.6838
6630,42.1623,-72.5192,,70.0,0.3714,0.1429,0.3857,0.2286,,29571.0,,,8874.0,,,,,0.8358
6631,38.7028,-90.436,0.6,488.0,0.7909999999999999,0.1209,0.0205,0.4303,25501.0,,17280.0,17280.0,5618.0,5644.0,0.2958,0.3333,,0.5315
6632,29.839000000000002,-95.56200000000001,0.0,258.0,0.1822,0.2713,0.1357,0.3605,,,,,8002.0,6387.0,0.1765,,,0.5758
6633,37.7428,-122.199,0.902,169.0,0.1183,0.3491,0.284,0.2189,26788.0,,18048.0,18048.0,3443.0,5075.0,0.0476,,,0.6794
6634,43.1069,-76.1462,,272.0,0.6985,0.2059,0.0294,0.5,,19075.0,,,1633.0,,,,,0.5793
6635,41.758,-87.7417,,705.0,0.0723,0.5617,0.3262,0.0,,27478.0,,,3989.0,,,,,0.8082
6636,41.102,-81.4774,,144.0,0.4653,0.4722,0.0069,0.0,,24228.0,,,2298.0,,,,,0.7511
6637,34.0628,-117.803,1.0,301.0,0.2591,0.0399,0.5947,0.2027,,21576.0,,,3506.0,4616.0,0.8462,,,0.6829
6638,29.873,-95.6453,,89.0,0.1348,0.2135,0.1124,0.4157,,25134.0,,,6478.0,,,,,0.8493
6639,34.731,-92.395,,86.0,0.1628,0.4535,0.0233,0.1744,,25392.0,,,6249.0,,,,,0.8013
6640,39.3359,-76.4834,,68.0,0.0441,0.3971,0.0147,0.0,,25465.0,,,6640.0,,,,,0.7815
6641,31.761,-106.3549,,128.0,0.0781,0.0078,0.2578,0.2422,,23915.0,,,7130.0,,,,,0.8182
6642,30.3222,-81.5579,,41.0,0.0976,0.2439,0.0,0.0,,26835.0,,,8299.0,,,,,0.8939
6643,35.9243,-84.0551,,52.0,0.4808,0.0577,0.0192,0.0,,25187.0,,,8431.0,,,,,0.7835
6644,36.1262,-94.1556,,65.0,0.3231,0.0923,0.0769,0.2769,,25469.0,,,7698.0,,,,,0.7524
6645,42.7383,-84.5714,,80.0,0.3375,0.1375,0.025,0.1875,,25296.0,,,6249.0,,,,,0.8264
6646,30.1884,-81.7395,,37.0,0.4324,0.1892,0.027000000000000003,0.0,,26464.0,,,8567.0,,,,,0.8333
6647,42.2261,-88.3076,,86.0,0.4884,0.0233,0.0581,0.1977,,23099.0,,,6176.0,,,,,0.6744
6648,38.7843,-77.5181,,90.0,0.2333,0.1333,0.0778,0.3,,23855.0,,,7243.0,,,,,0.6923
6649,39.9051,-86.0653,,75.0,0.04,0.28,0.0,0.2533,,25257.0,,,7928.0,,,,,0.872
6650,36.3077,-86.6839,,70.0,0.4857,0.1857,0.0143,0.1857,,24732.0,,,6558.0,,,,,0.8083
6651,30.4804,-97.6852,,119.0,0.2017,0.1933,0.1261,0.3529,,24602.0,,,4964.0,,,,,0.787
6652,41.48,-87.3299,,146.0,0.1849,0.2534,0.0342,0.2877,,23664.0,,,7227.0,,,,,0.748
6653,37.317,-79.9555,,58.0,0.2069,0.2069,0.0172,0.2414,,25067.0,,,7082.0,,,,,0.7886
6654,41.6166,-83.6977,,83.0,0.1566,0.3253,0.0361,0.0,,25081.0,,,5533.0,,,,,0.8846
6655,29.6896,-95.5331,,89.0,0.0112,0.3596,0.0899,0.0,,25174.0,,,5157.0,,,,,0.8355
6656,33.6904,-84.4891,,634.0,0.0174,0.9338,0.0252,0.0,,28135.0,,,5137.0,,,,,0.8202
6657,43.5893,-116.361,,136.0,0.7721,0.0221,0.1176,0.2132,28372.0,,13500.0,13500.0,7262.0,3791.0,0.2609,,,0.8231
6658,43.0726,-89.3989,,98.0,0.8367,0.0204,0.0612,0.0,,17310.0,,,1746.0,,,,,0.4118
6659,33.9987,-81.0415,,179.0,0.5587,0.35200000000000004,0.0056,0.2123,,18182.0,,,3592.0,,,,,0.3952
6660,32.8738,-80.0209,,196.0,0.7653,0.1327,0.0306,0.25,,16992.0,,,3667.0,,,,,0.3913
6661,41.9082,-87.8468,,545.0,0.0954,0.4018,0.4385,0.0,,26092.0,,,4800.0,,,,,0.757
6662,34.7891,-82.4834,,175.0,0.7943,0.1943,0.0114,0.2457,,18326.0,,,2963.0,,,,,0.56
6663,32.7341,-97.4384,,346.0,0.4104,0.1127,0.2457,0.1792,30693.0,,17668.0,17668.0,3375.0,4505.0,0.3,,,0.6332
6664,42.496,-83.4575,0.3333,354.0,0.4831,0.4266,0.0085,0.6695,29650.0,,16360.0,16360.0,6134.0,6750.0,0.0893,,,0.633
6665,44.0939,-123.0971,,224.0,0.7723,0.0402,0.0804,0.0,,15653.0,,,3395.0,,,,,0.3538
6666,45.3827,-122.7621,,152.0,0.7895,0.0197,0.125,0.0,,15084.0,,,4611.0,,,,,0.7217
6667,35.8594,-78.8399,1.0,203.0,0.4039,0.46799999999999997,0.069,0.2069,24497.0,,16740.0,16740.0,5040.0,4373.0,,,,0.6146
6668,38.1346,-85.6846,,194.0,0.5206,0.3351,0.0,0.23199999999999998,,15808.0,,,2048.0,,,,,0.8451
6669,18.2122,-66.0506,0.8427,920.0,0.0,0.0,1.0,0.2272,14330.0,,6495.0,6495.0,935.0,3021.0,0.0299,,,0.7642
6670,25.7745,-80.1385,,380.0,0.1132,0.2711,0.5921,0.0,,21018.0,,,5285.0,,,,,0.4872
6671,36.415,-121.3178,,97.0,0.0309,0.0,0.9588,0.0,,16591.0,,,7346.0,,,,,0.4835
6672,43.1707,-78.689,,65.0,0.8,0.1846,0.0154,0.0,,16022.0,,,1740.0,,,,,0.6607
6673,29.7081,-95.5083,,205.0,0.0,0.1268,0.8634,0.0,,9057.0,,,520.0,,,,,0.7170000000000001
6674,30.0048,-90.1635,,123.0,0.4309,0.4472,0.0,0.0,,14075.0,,,4936.0,,,,,0.5243
6675,42.7306,-71.1129,,219.0,0.5799,0.105,0.27399999999999997,0.0,12199.0,,10245.0,10245.0,5520.0,,,,,0.9104
6676,39.9822,-82.8433,,520.0,0.4885,0.4635,0.0096,0.0,,19760.0,,,2317.0,,,,,0.6795
6677,36.0422,-115.1191,,453.0,0.4172,0.1302,0.2274,0.4834,,21350.0,,,5222.0,,,,,0.6492
6678,33.3928,-111.961,,326.0,0.4632,0.1074,0.2393,0.4325,,21512.0,,,2660.0,,,,,0.7101
6679,33.5702,-112.1207,,459.0,0.4749,0.0763,0.3028,0.4815,,21995.0,,,3680.0,,,,,0.5694
6680,39.8586,-105.064,,191.0,0.555,0.0052,0.2042,0.4869,,22540.0,,,3191.0,,,,,0.6903
6681,39.7039,-104.8249,,248.0,0.4637,0.2218,0.125,0.4677,,21999.0,,,3038.0,,,,,0.5699
6682,45.5206,-122.6817,,50.0,0.24,0.0,0.02,0.28,,,,,3732.0,4523.0,,,,0.5414
6683,32.7094,-97.0059,,140.0,0.1143,0.3214,0.5214,0.0,,14243.0,,,2729.0,,,,,0.8265
6684,18.0706,-65.8966,,2.0,0.0,0.0,1.0,0.0,11677.0,,9260.0,9260.0,4538.0,,,,,0.9241
6685,18.4106,-66.7965,,270.0,0.0,0.0,1.0,0.0,12063.0,,9260.0,9260.0,2800.0,,,,,0.9538
6686,18.4204,-66.4903,,274.0,0.0,0.0,1.0,0.0,11551.0,,9260.0,9260.0,1592.0,,,,,0.9520000000000001
6687,42.0263,-87.7508,,105.0,0.3048,0.1714,0.0286,0.0,,,,,2993.0,,,,,0.1715
6688,40.0839,-76.768,,45.0,0.7111,0.0667,0.1333,0.2889,,20331.0,,,2578.0,,,,,0.5285
6689,33.6294,-112.1169,,823.0,0.0778,0.0851,0.0279,0.0,,18615.0,,,3206.0,,,,,0.6964
6690,36.0989,-95.9045,,182.0,0.5055,0.2582,0.0714,0.0,,23510.0,,,2565.0,3419.0,0.84,,,0.7591
6691,41.4908,-90.4833,,313.0,0.6677,0.1789,0.1214,0.0,,24523.0,,,2057.0,,,,,0.9521
6692,40.8779,-74.1421,,229.0,0.131,0.2445,0.6026,0.47600000000000003,,35793.0,,,3032.0,,,,,0.5456
6693,31.3254,-92.5329,,78.0,0.4744,0.4744,0.0,0.0,,27343.0,,,3392.0,,,,,0.9054
6694,30.2043,-93.1935,,92.0,0.3152,0.6413,0.0109,0.0,,26825.0,,,3593.0,,,,,0.861
6695,34.0626,-118.4466,,175.0,0.3829,0.1486,0.2914,0.0,,20563.0,,,6961.0,,,,,0.475
6696,42.2432,-85.5601,,99.0,0.7273,0.1616,0.0202,0.0,,,,,8979.0,3576.0,,,,0.5746
6697,35.3545,-86.2061,,19.0,0.6842,0.2632,0.0526,0.3158,,10997.0,,,4065.0,,,,,1.0
6698,38.9666,-95.2348,,28.0,0.75,0.1429,0.0714,0.0,,18158.0,,,5691.0,2500.0,,,,0.5323
6699,43.0339,-87.9063,,535.0,0.3963,0.3589,0.1234,0.3364,29785.0,,14968.0,14968.0,4975.0,4464.0,0.1111,,,0.6549
6700,33.4674,-86.8287,,954.0,0.0786,0.8973,0.0126,0.0,24121.0,,12150.0,12150.0,1692.0,4012.0,0.0595,,,0.7844
6701,33.4392,-82.0176,,23.0,0.0,1.0,0.0,0.1304,,15192.0,,,500.0,,,,,1.0
6702,28.8003,-96.9917,,23.0,0.1304,0.0435,0.8261,0.0,,12352.0,,,2440.0,,,,,0.6563
6703,34.0545,-117.3075,,92.0,0.1413,0.2935,0.5109,0.0,,15668.0,,,599.0,,,,,0.7531
6704,41.9999,-87.6608,,84.0,0.131,0.5476,0.2857,0.2381,,18623.0,,,2805.0,,,,,0.6061
6705,27.3965,-82.4525,0.9,66.0,0.6970000000000001,0.1515,0.1212,0.2879,29596.0,,,,6742.0,,,,,0.7172
6706,33.4681,-112.2644,0.9375,262.0,0.3359,0.0992,0.4313,0.1832,26994.0,,18048.0,18048.0,3083.0,5067.0,0.125,,,0.7041
