,x1,x2,x4,x5,x6,x9,y
29593,-3.04344,-12.6524,-6.32619,-0.572807,-1.08388,103.319,-4.12732
30772,3.8976,-10.1819,-5.09097,0.562987,-12.678,277.911,1.9488
31361,-3.0828,-11.4519,-5.72593,0.7018,-6.82939,257.733,-1.5414
9263,0.445219,-10.5528,-5.2764,0.318507,-4.79891,188.566,-4.35369
32164,-0.975127,-11.7434,-5.87171,0.324752,-1.40005,204.844,-2.37517
34468,2.03819,-13.1784,-6.58918,0.495265,-13.4956,177.993,-11.4574
24428,-1.09117,-13.523,-0.545586,-0.535164,-2.53045,355.796,-3.62162
5227,0.650591,-11.9124,-5.95621,-0.914662,-19.9643,400.211,-19.3137
3418,-1.6892,-13.1984,-6.5992,-0.229464,-31.7246,369.414,-33.4138
6013,-1.71357,-11.8638,-5.93189,-0.14168,-20.3139,159.119,-22.0275
40184,-3.86953,-13.4773,-1.93477,0.690149,-4.75215,384.76,-1.93477
2826,-1.55354,-11.963,-5.98151,-0.909587,-17.6052,239.921,-19.1587
19274,0.598903,-10.9698,-5.48491,-0.718067,-9.22016,159.716,-8.62126
23234,-2.53255,-14.8791,-7.43956,0.242334,-10.2437,109.96,-12.7763
24192,0.788587,-10.5896,-5.29478,-0.0167417,-8.83875,248.655,-8.05016
20250,-1.50474,-13.0632,-0.752371,0.301481,-1.64847,201.615,-3.15321
2306,2.30724,-13.1435,-6.57174,0.879057,-8.06699,436.269,1.15362
30395,-0.462245,-12.7249,-6.36247,0.239974,-1.33225,423.531,-1.7945
3885,3.63028,-11.1219,-5.56093,0.0163701,-4.5191,239.8,-0.888825
5775,4.12566,-14.4341,-7.21705,0.163694,-32.3379,305.246,-28.2123
11574,1.91432,-10.1067,0.957162,0.481121,3.88534,333.93,0.957162
28908,1.21109,-14.9401,-7.47006,-0.40735,-32.4316,269.592,-31.2205
308,-1.79934,-13.904,-0.899669,-0.355261,-4.0609,176.248,-5.86023
18355,1.14982,-10.508,-5.25399,-0.725272,-18.4219,187.676,-17.2721
2247,3.96676,-12.8271,-6.41355,-0.977508,-7.81918,363.239,-3.85242
34995,-4.84286,-11.3453,-5.67267,-0.694518,-9.34173,101.968,-14.1846
8765,1.39572,-14.1125,-7.05623,0.393293,-30.9935,388.335,-29.5978
21739,2.35726,-12.4964,-6.24822,-0.537895,-6.62116,119.079,-4.2639
39445,-4.20268,-12.9201,-6.46004,-0.204696,-22.4355,283.144,-26.6382
5215,-4.76383,-14.1596,-7.0798,0.798489,-21.8454,456.274,-2.38192
13405,-1.55998,-11.8225,-0.77999,-0.853498,-0.85453,422.298,-2.41451
18980,-4.96685,-14.4918,-7.24592,0.0798377,-2.36025,294.091,-7.3271
16601,2.89305,-12.1544,-6.0772,0.0219021,-20.0061,221.684,-17.113
11306,2.8942,-13.0144,-6.50718,-0.665147,-28.764,219.786,-25.8698
23530,-4.25609,-13.9436,-6.97179,0.0283282,-8.90206,442.611,-13.1582
8270,1.36205,-12.4722,-6.23612,0.571698,-7.08798,301.027,0.681026
21464,3.07143,-13.3828,1.53571,0.223063,2.64516,209.159,1.53571
6365,-4.57547,-11.031,-5.5155,0.609844,-23.2891,477.365,-2.28773
15415,0.852218,-14.2307,0.426109,0.763671,2.05896,273.55,0.426109
37525,-2.21492,-13.4879,-6.74395,-0.202381,-20.913,391.585,-23.1279
12760,4.47465,-13.6184,-6.80922,0.0441001,-22.1088,334.441,-17.6341
8801,-0.753202,-13.0013,-6.50066,-0.847413,-4.24811,100.704,-5.00131
23829,-4.69867,-11.5728,-5.78638,0.375245,-3.68295,226.813,-8.38162
39226,-2.56222,-13.1981,-6.59907,-0.587222,-27.7044,412.68,-30.2666
26731,-0.905372,-13.6697,-0.452686,0.303423,-1.90498,101.789,-2.81036
31177,-4.2515,-13.9147,-2.12575,0.897594,-5.85958,129.98,-2.12575
4750,-4.19318,-11.1847,-5.59235,0.623893,-12.4621,264.611,-2.09659
8925,-1.05342,-12.3308,-0.526708,0.812462,-0.32513,472.973,-0.526708
2138,-4.27015,-13.4958,-2.13507,0.422976,-7.09752,456.806,-11.3677
14453,1.90637,-10.0665,-5.03327,-0.402363,-9.97209,232.791,-8.06571
16773,1.76838,-12.3748,0.884192,0.576683,1.41579,191.974,0.884192
21645,-0.584878,-13.4241,-0.292439,0.404471,-0.515293,107.132,-1.10017
16602,-0.728427,-10.5938,-5.29691,-0.162916,-17.0208,182.058,-17.7492
14802,3.43766,-14.1537,-7.07684,0.973299,-8.82821,423.836,1.71883
40238,-1.2032,-10.2459,-5.12297,-0.262314,-3.17565,188.325,-4.37885
15081,2.5815,-10.6539,-5.32695,0.6805,-12.4033,427.872,1.29075
17356,0.3691,-14.8297,0.18455,-0.0143671,0.664218,290.319,0.18455
1570,1.69795,-13.8804,-6.94019,-0.33084,-18.2567,353.771,-16.5587
31063,-0.991917,-13.392,-6.696,-0.239887,-22.8947,435.062,-23.8866
7998,-3.6154,-10.3457,-5.17287,-0.697746,-24.0586,447.303,-27.674
17609,-2.95454,-12.3733,-6.18666,0.266711,-26.4608,410.325,-29.4153
17936,-0.886936,-11.7612,-5.88061,0.276891,-27.935,198.987,-28.8219
8388,4.44935,-11.8909,2.22468,0.882645,3.27133,111.588,1.0
14240,2.77943,-10.9605,-5.48027,0.583178,-7.89347,245.306,1.38971
34934,-3.90135,-11.9325,-5.96624,-0.683939,-28.3463,250.924,-32.2477
38586,1.28878,-12.4379,-6.21895,-0.287188,-16.9019,494.601,-15.6131
31695,-0.545745,-10.2126,-5.1063,0.859617,-11.462,196.812,-0.272872
7762,4.64634,-12.5083,2.32317,0.551738,8.6256,483.53,2.32317
24970,2.34873,-14.2208,1.17437,0.218319,5.67942,258.992,1.17437
31045,-0.896636,-12.6134,-6.3067,0.245544,-29.9955,420.719,-30.8922
35930,-1.23389,-11.4656,-5.7328,0.380709,-18.8203,239.727,-20.0542
4998,-1.06701,-13.0152,-6.50761,0.853816,-10.1566,355.497,-0.533503
16207,-1.46201,-10.6012,-5.30059,0.988664,-11.9257,151.223,-0.731007
26447,1.59864,-13.3297,0.799318,-0.534468,1.97443,425.215,0.799318
5598,-4.39523,-10.6515,-5.32575,-0.799908,-0.858415,365.463,-5.25364
38168,-2.35252,-10.4759,-5.23793,0.785577,-24.5716,194.264,-1.17626
12709,-3.77118,-12.6446,-6.32229,-0.671369,-24.7909,114.267,-28.5621
24140,-2.44771,-12.3588,-6.17938,0.625705,-23.2734,294.623,-1.22385
22846,-0.928505,-12.4658,-6.23288,-0.365697,-25.4718,116.432,-26.4003
30476,-1.47936,-14.3966,-7.1983,0.344095,-18.7616,260.636,-20.241
29468,0.581537,-13.9916,-6.99578,-0.490357,-22.9446,117.053,-22.3631
40128,1.9682,-12.7479,-6.37396,-0.200023,-15.1876,439.195,-13.2194
10444,3.33495,-11.2727,-5.63635,0.453446,-3.17391,184.487,0.161034
2273,-3.06805,-12.1581,-1.53402,-0.867054,-5.54709,274.434,-8.61513
16118,3.01245,-11.4998,1.50623,-0.850149,1.69062,297.701,1.50623
16981,4.48084,-12.6062,-6.30311,0.904472,-24.1372,301.51,2.24042
17808,2.75068,-13.2008,1.37534,0.29284,0.0518667,148.248,1.37534
37608,-4.72695,-13.3834,-2.36347,0.871779,-11.3114,101.222,-2.36347
11816,1.84366,-11.1575,-5.57875,-0.145547,-10.5641,322.228,-8.72042
23732,4.81657,-14.1053,-7.05265,-0.406485,-5.55639,103.926,-0.73982
38148,-4.72133,-14.8249,-2.36067,-0.964425,-5.01676,335.868,-9.73809
9960,0.899405,-12.7693,-6.38467,-0.975668,-17.0701,375.946,-16.1707
26801,1.46927,-14.9817,-7.49085,-0.142115,-37.2849,278.836,-35.8156
28387,2.66395,-10.1488,-5.07441,-0.578617,-19.8328,193.71,-17.1689
1704,3.80247,-10.8193,-5.40967,0.487623,-4.0247,376.925,-0.222226
25758,1.76061,-10.3383,-5.16916,0.509496,-8.17522,241.378,0.880307
18110,-2.99658,-11.9165,-5.95826,0.349786,-11.264,435.789,-14.2605
2527,-2.28195,-12.0715,-6.03575,-0.322854,-5.0147,276.006,-7.29665
20398,-2.35295,-12.6502,-6.32508,0.211119,-4.04065,386.174,-6.39361
27010,1.77179,-12.0048,-6.0024,0.935209,-23.0343,106.708,0.885897
13909,4.35658,-13.6817,-6.84083,-0.610061,-25.8915,333.357,-21.5349
6016,4.50666,-12.5552,-6.27762,-0.441585,-2.6456,183.762,1.86106
5954,1.18412,-13.848,-6.92398,0.425676,-30.2372,377.812,-29.053
32309,2.71845,-14.3663,-7.18314,0.722271,-32.6526,320.847,1.35922
38153,0.0834991,-13.5755,-6.78777,-0.414482,-18.9714,179.174,-18.8879
17003,4.62718,-11.4591,-5.72953,0.316838,-14.2123,341.661,-9.58508
39100,-2.81477,-12.7238,-1.40739,0.782176,-4.62884,283.939,-1.40739
30198,1.53263,-10.8869,-5.44346,-0.230161,-22.4501,234.925,-20.9175
9392,1.1866,-12.8216,-6.41078,0.517104,-14.7099,247.003,0.593302
20894,-1.38004,-14.6622,-7.33108,0.757002,-21.1874,112.753,-0.69002
18912,0.226576,-12.505,-6.2525,0.00221343,-5.68741,101.684,-5.46083
31145,-1.31153,-13.1546,-6.5773,-0.268043,-24.8729,317.804,-26.1844
9641,3.56517,-14.6218,1.78259,-0.248775,7.33808,309.027,1.78259
36049,2.13053,-11.0525,1.06526,0.130318,0.837316,398.297,1.0
6049,4.81174,-13.8453,-6.92263,-0.899068,-16.3792,105.872,-11.5675
29188,4.75056,-11.1416,-5.57078,-0.599215,-7.05223,428.219,-2.30168
2323,-3.35874,-11.9406,-5.9703,0.668972,-21.7634,192.943,-1.67937
39267,-1.47959,-10.096,-0.739796,0.459037,-0.671019,469.961,-2.15061
19110,1.888,-11.0548,-5.52739,0.767486,-22.4684,429.803,0.944001
34327,-3.59068,-11.1647,-5.58234,0.315473,-18.2537,346.434,-21.8443
34361,0.351851,-10.5204,-5.26022,-0.963063,-25.2055,348.681,-24.8536
25147,2.98651,-10.306,-5.15299,0.232879,-13.881,197.678,-10.8945
9985,-2.52166,-14.9418,-1.26083,-0.666455,-2.96801,415.944,-5.48967
1113,2.94293,-12.6817,-6.34084,-0.19467,-8.12197,247.429,-5.17904
12286,-3.83447,-14.5653,-7.28267,-0.498832,-27.8972,439.947,-31.7316
33474,1.74784,-10.9845,-5.49227,-0.437534,-8.74868,411.058,-7.00084
27495,2.39672,-12.8171,-6.40857,-0.630585,-11.3764,370.992,-8.97966
12923,2.66059,-10.5197,-5.25987,-0.531613,-24.1666,415.884,-21.506
19327,-3.38469,-13.2099,-6.60495,-0.12206,-9.76582,268.642,-13.1505
23518,-2.30196,-12.5505,-6.27526,0.166239,-22.9389,188.159,-25.2408
5847,-2.53625,-10.8903,-1.26812,-0.786673,-4.11838,206.965,-6.65463
24319,-1.09013,-14.5408,-0.545067,-0.045901,-1.49911,273.219,-2.58924
24935,0.504282,-14.03,-7.01502,-0.808637,-29.7385,292.888,-29.2342
29696,0.585277,-11.5117,-5.75584,0.405218,-4.20411,493.038,-3.61883
12140,2.08864,-13.3537,-6.67687,0.348366,-7.43637,112.164,-5.34773
22070,0.023556,-10.748,-5.37402,0.571098,-1.57662,364.649,0.011778
1576,0.432027,-10.9791,0.216014,-0.216711,0.940577,345.198,0.216014
34864,0.775474,-10.1027,0.387737,-0.400413,0.454511,436.729,0.387737
28456,-3.68763,-14.5686,-7.2843,-0.779271,-17.9143,216.392,-21.6019
17432,-2.32564,-14.6921,-7.34603,-0.191811,-17.7068,322.417,-20.0325
27379,-2.93468,-11.3009,-1.46734,0.28358,-3.54349,342.002,-6.47817
1603,3.58186,-12.1436,1.79093,-0.429852,7.96185,188.648,1.79093
8671,-1.40904,-12.1754,-6.08769,0.335386,-1.96704,142.102,-3.37608
31189,2.78935,-10.5783,-5.28914,0.5054,-18.5285,459.091,1.39468
25437,2.29253,-14.5303,-7.26516,-0.345812,-18.7869,418.48,-16.4944
16570,-0.847605,-11.623,-0.423802,0.646293,-1.47688,255.018,-0.423802
3242,2.55393,-14.7104,1.27696,0.428707,3.87329,481.941,1.27696
585,-0.181953,-11.4003,-5.70014,-0.155007,-8.76165,409.188,-8.9436
20523,-1.53599,-11.4167,-5.70836,0.818063,-1.92605,188.163,-0.767996
15490,1.10631,-11.8106,-5.9053,-0.177264,-14.6092,321.197,-13.5028
11288,-1.11516,-13.4609,-6.73043,-0.60528,-23.9545,221.496,-25.0697
14356,-2.63484,-14.1237,-7.06186,0.0447012,-18.2906,119.006,-20.9254
13991,-2.94211,-14.999,-7.49952,0.788255,-10.6951,286.608,-1.47106
7142,2.19815,-11.0374,1.09907,-0.376761,4.35745,223.664,1.0
14613,4.82306,-13.4686,-6.73428,0.618105,-6.49462,197.352,2.41153
28667,-0.934355,-13.8745,-0.467178,-0.626692,-1.77016,166.55,-2.70451
11567,-4.78607,-10.0742,-2.39303,0.471218,-9.01649,223.419,-13.8026
38540,-4.40863,-11.0829,-5.54147,0.838673,-26.2267,348.189,-2.20432
19151,4.79785,-12.8454,-6.42268,-0.162013,-11.6045,298.473,-6.80667
19666,-1.23904,-13.0034,-6.5017,-0.70502,-30.9381,281.354,-32.1771
16026,-4.94171,-14.7085,-7.35423,0.118353,-9.24717,417.431,-14.1889
31484,1.84562,-14.4938,0.92281,-0.438282,4.43866,136.135,0.92281
22241,2.30981,-10.5438,-5.27191,-0.58752,-8.02543,208.122,-5.71562
12845,-2.98116,-11.1546,-5.57728,0.691639,-1.91552,362.622,-1.49058
12337,-1.58135,-14.8926,-7.44632,-0.0241439,-2.56038,381.734,-4.14174
26856,-3.85333,-14.2249,-7.11243,-0.229322,-8.97213,205.492,-12.8255
7980,-3.05375,-12.3947,-1.52688,-0.140493,-2.10558,354.446,-5.15934
19735,-3.42472,-11.6245,-5.81224,-0.954868,-16.7454,367.072,-20.1701
21284,3.56997,-11.3598,-5.6799,0.792635,-0.0764349,441.995,1.78499
18303,1.49732,-11.3051,0.748658,0.182761,3.2456,278.523,0.748658
10422,0.972368,-11.9136,0.486184,0.384659,1.48592,367.207,0.486184
26632,-3.05411,-13.0303,-6.51517,-0.0430804,-0.999988,194.266,-4.0541
37658,4.90382,-12.3765,-6.18827,-0.608741,-11.6986,164.317,-6.79481
25397,-1.8106,-10.736,-0.905301,0.889515,-2.54674,142.351,-0.905301
23224,3.81118,-11.8065,-5.90327,0.575029,-0.306604,434.695,1.90559
13452,-4.86472,-11.337,-5.6685,0.00449018,-5.90803,499.948,-10.7728
33493,-1.27835,-13.8868,-6.94342,-0.598987,-2.33661,407.394,-3.61496
12426,3.6365,-11.3255,1.81825,-0.755051,1.80554,229.099,1.0
31304,1.06748,-14.6044,-7.30218,0.114902,-1.17836,290.531,-0.110878
2360,4.12741,-10.7416,2.06371,-0.831609,9.4506,285.876,2.06371
15044,3.98717,-10.9884,-5.49422,0.695726,-23.8528,114.603,1.99359
35834,-4.48228,-13.3923,-6.69617,-0.295037,-31.2756,293.301,-35.7579
38544,-4.4054,-10.3806,-5.19031,-0.924116,-25.8219,210.811,-30.2273
30061,-1.78117,-14.5485,-7.27425,0.927052,-8.92681,454.308,-0.890584
3986,4.23416,-13.0877,-6.54385,-0.898608,-13.4473,300.016,-9.21311
12958,-4.18956,-10.6988,-5.34941,-0.60769,-12.204,390.068,-16.3935
8343,0.791996,-12.9201,-6.46005,-0.49403,-11.386,492.071,-10.594
36521,-4.55477,-14.085,-7.04252,-0.102233,-17.7867,366.657,-22.3415
40176,-3.0125,-11.1087,-1.50625,-0.706393,-3.84628,399.352,-6.85878
12681,3.5686,-13.3684,-6.68421,0.352861,-4.24045,362.834,-0.67185
36881,-1.97951,-12.8098,-6.40491,0.607485,-12.2484,354.495,-0.989754
21898,2.03834,-10.8708,-5.43538,-0.173156,-5.82589,361.833,-3.78755
25282,1.76689,-11.7225,-5.86123,-0.210609,-5.34797,102.253,-3.58108
30714,-2.45434,-11.0132,-5.50662,0.659727,-9.62479,375.234,-1.22717
2760,2.37294,-13.5819,-6.79096,-0.468454,-0.605491,187.171,1.18647
12727,-1.67603,-13.8375,-6.91875,0.523518,-24.2349,378.343,-0.838013
13420,-1.45094,-11.8741,-5.93707,0.277452,-26.5441,343.11,-27.995
31540,2.49288,-10.5627,1.24644,0.24102,0.244381,264.833,1.0
11968,3.60781,-13.7236,1.80391,-0.778691,4.22452,282.57,1.0
21941,-1.91608,-13.3499,-0.958038,-0.671618,-0.818526,241.913,-2.7346
5343,-3.89026,-14.9655,-1.94513,0.413879,-8.67559,163.592,-12.5659
18277,2.96567,-12.5094,-6.2547,-0.431378,-20.4455,176.768,-17.4798
523,-0.159588,-11.9665,-5.98323,0.877861,-16.3923,454.909,-0.0797938
7656,1.07862,-11.3734,-5.68672,-0.0345018,-3.99716,405.091,-2.91853
480,2.76128,-14.1446,-7.07232,-0.879477,-27.8877,213.299,-25.1264
22545,-1.08628,-13.7109,-6.85547,0.644536,-17.6592,342.597,-0.543141
7615,4.51829,-13.9677,-6.98386,0.386418,-19.3893,444.982,-14.871
13466,-4.81429,-11.1059,-2.40715,-0.316932,-1.65223,153.186,-6.46652
2135,-0.66907,-13.7562,-6.87812,-0.229713,-21.3417,227.564,-22.0107
38064,0.610063,-14.2259,0.305031,0.764523,0.494825,291.682,0.305031
12148,3.99202,-12.8121,-6.40606,0.611501,-20.0091,334.614,1.99601
11893,-1.19184,-14.8171,-0.595919,-0.230215,-0.703757,199.187,-1.8956
1165,3.78847,-14.8425,1.89423,-0.815371,0.232047,180.857,1.0
20333,3.87808,-10.2411,-5.12055,0.00846278,-16.4163,139.032,-12.5382
25016,-3.62031,-11.5735,-5.78673,-0.957908,-2.5145,398.322,-6.13481
36868,-4.55656,-11.7631,-5.88156,0.2875,-29.0706,313.736,-33.6271
23048,-1.72851,-11.5274,-5.7637,0.172701,-26.4664,378.532,-28.195
24357,3.81467,-12.4092,-6.20458,0.673866,-22.8853,133.702,1.90733
19863,-1.23234,-11.8927,-5.94637,-0.594332,-2.9193,499.818,-4.15164
756,-3.66282,-14.0543,-7.02715,0.0745462,-29.6237,479.066,-33.2865
21896,-0.845738,-14.391,-0.422869,-0.183556,-1.01048,222.539,-1.85622
22395,1.66125,-11.1131,-5.55653,0.4405,-15.2572,304.189,-13.596
10026,-1.76836,-10.9605,-0.884181,0.0162236,-2.19609,122.507,-3.96445
5030,-3.32012,-14.8494,-1.66006,-0.671099,-2.14642,258.292,-5.46654
21485,4.76775,-12.4303,-6.21515,-0.145156,-30.106,347.27,-25.3382
22053,0.406828,-10.6376,-5.31879,0.925668,-12.5144,223.775,0.203414
39207,-4.64169,-12.2142,-6.10712,-0.982451,-0.962437,470.354,-5.60413
8755,3.61619,-10.901,-5.4505,-0.322597,-0.180809,336.269,1.80809
21745,-1.31758,-10.0197,-5.00984,0.805429,-3.83723,327.156,-0.658789
25720,0.761655,-11.4328,0.380828,-0.854252,1.27907,451.944,0.380828
1819,-4.43373,-14.468,-7.23398,-0.570893,-18.3302,233.232,-22.764
24339,-2.68673,-10.2924,-5.1462,0.373978,-3.63177,353.209,-6.3185
40263,4.61446,-10.2561,2.30723,0.872779,4.42782,268.108,2.30723
15351,-1.56084,-10.2499,-5.12494,-0.22042,-8.22158,278.459,-9.78241
15637,-3.25139,-14.1005,-1.6257,-0.0602662,-1.19031,422.315,-4.4417
10163,-3.64592,-10.9121,-1.82296,-0.231711,-6.98173,355.392,-10.6276
37060,-0.464862,-12.427,-6.21348,0.617292,-16.5196,497.089,-0.232431
1807,1.90415,-14.0491,-7.02454,-0.179045,-10.0776,339.553,-8.17341
29564,-4.83903,-13.0566,-2.41952,0.558123,-5.71813,245.442,-2.41952
28177,2.90472,-14.0152,-7.00759,-0.135494,-1.94168,372.852,0.963039
9672,-3.97819,-14.6137,-7.30687,-0.0158527,-0.504213,460.77,-4.4824
23008,3.08923,-11.8168,1.54461,-0.693569,6.47635,310.742,1.54461
25575,-0.470629,-10.2592,-0.235314,0.702758,-1.05805,349.761,-0.235314
14917,-4.40313,-11.5501,-5.77506,-0.810898,-11.9828,141.253,-16.3859
31935,1.0612,-14.4128,0.530599,0.523157,1.14351,264.547,0.530599
17141,-2.41708,-12.9268,-1.20854,0.0661191,-1.93818,135.482,-4.35527
5159,-1.58324,-12.2573,-6.12864,0.19453,-2.68885,494.781,-4.27209
23825,-1.72105,-12.3888,-0.860525,0.554227,-4.20116,168.886,-0.860525
40585,-1.2101,-10.3403,-0.605052,0.334784,-1.35383,230.438,-2.56393
35336,-2.21219,-10.0306,-5.0153,0.011527,-22.8695,137.845,-25.0817
20635,-3.32222,-14.7881,-1.66111,0.473012,-5.54823,132.592,-8.87046
19022,-0.190617,-10.3612,-5.18062,-0.506513,-10.1324,490.779,-10.323
6646,-4.17367,-11.7938,-2.08684,0.906713,-8.35664,407.696,-2.08684
5661,-1.01554,-13.5133,-0.507771,0.160246,-1.27977,387.403,-2.29531
14009,-0.555777,-10.6483,-5.32415,0.0533629,-10.294,255.512,-10.8498
342,2.95076,-14.739,1.47538,0.534728,2.72847,149.815,1.47538
36501,-0.251213,-13.4412,-6.72062,0.730712,-14.5235,170.746,-0.125606
27581,-0.36463,-14.712,-7.356,-0.543684,-6.91577,140.327,-7.2804
5654,3.04799,-10.4102,1.52399,0.959831,7.51105,419.778,1.52399
34045,-2.16491,-14.4146,-1.08245,-0.901305,-1.67142,229.62,-3.83633
32863,3.67033,-10.6023,-5.30116,-0.229987,-23.3943,490.108,-19.7239
19111,4.22933,-10.0196,-5.00981,0.314417,-18.074,152.925,-13.8446
37996,2.73272,-10.0601,-5.03006,0.647237,-20.6259,229.948,1.36636
18009,-1.16284,-11.6167,-5.80835,-0.0791697,-20.2556,367.175,-21.4184
15703,1.39258,-10.0688,-5.03441,-0.77136,-24.5896,416.539,-23.197
6186,3.8634,-11.8021,-5.90107,0.850641,-25.7379,185.657,1.9317
39301,3.5711,-11.1009,-5.55043,-0.263591,-27.4768,294.888,-23.9057
24863,-2.47233,-11.2823,-1.23617,0.666335,-2.48315,273.995,-1.23617
30214,0.314337,-11.5118,-5.7559,0.767007,-17.239,228.39,0.157169
4152,2.62369,-10.1066,-5.05328,-0.630748,-11.8408,169.801,-9.21713
1590,3.39863,-12.3595,-6.17977,0.428477,-4.36006,308.665,-0.961434
14936,4.11297,-12.2373,-6.11863,0.829043,-20.8785,292.071,2.05648
35193,-1.26475,-12.877,-6.43849,0.486725,-7.97968,180.701,-9.24443
3085,-4.07677,-13.6085,-6.80423,0.637972,-23.1811,128.429,-2.03839
18661,-4.264,-11.6499,-5.82496,0.932165,-24.1985,222.62,-2.132
30371,-3.56099,-10.7016,-1.7805,-0.212582,-3.46612,263.392,-7.02711
17841,-0.478166,-12.1265,-6.06325,-0.820364,-29.3463,438.695,-29.8244
33043,-1.0527,-13.3051,-6.65254,-0.540402,-0.413811,216.778,-1.46652
20190,-2.69554,-14.7414,-7.3707,-0.363026,-32.2014,193.777,-34.897
35729,2.96624,-14.7524,-7.37619,-0.620157,-9.72775,495.204,-6.76151
7679,-4.21597,-13.8942,-6.9471,0.221105,-9.75811,373.608,-13.9741
36382,4.2768,-13.2814,-6.64071,-0.417643,-2.08873,479.535,2.1384
26740,3.64693,-13.2394,1.82347,-0.949444,6.03593,421.19,1.82347
34009,3.25084,-13.5181,1.62542,0.528963,1.35575,295.08,1.0
10500,-4.2621,-14.1475,-2.13105,0.565057,-3.01391,166.356,-2.13105
7237,4.0818,-14.3625,-7.18127,-0.960122,-11.982,105.59,-7.90015
5853,0.134937,-11.9368,0.0674686,-0.468798,0.331597,480.663,0.0674686
36449,0.551568,-11.1354,-5.56769,-0.418348,-5.81015,499.98,-5.25858
12152,-4.05983,-14.3142,-7.15712,0.997069,-21.6408,141.064,-2.02992
16894,1.80961,-13.17,-6.58499,-0.759426,-9.33089,443.993,-7.52127
21660,4.2162,-10.6883,-5.34414,0.852628,-26.1391,270.949,2.1081
22621,2.28414,-13.6752,-6.83758,0.570413,-0.975746,176.899,1.14207
3106,4.66914,-12.7714,2.33457,0.377642,9.43932,183.534,2.33457
24213,3.48749,-11.6359,-5.81793,0.333946,-22.1107,114.026,-18.6232
19872,2.82568,-14.1906,-7.09531,0.132167,-14.9991,309.663,-12.1734
31516,1.80115,-10.686,-5.34301,-0.387241,-10.3898,299.125,-8.58865
28029,-1.85855,-10.7778,-5.38892,0.785305,-16.5437,254.587,-0.929273
24954,4.25715,-13.0128,2.12858,-0.787478,2.1482,128.921,2.12858
40761,-0.910358,-14.9829,-7.49145,0.429423,-33.4824,285.827,-34.3927
26404,-0.387133,-14.1324,-7.06621,-0.805783,-2.61906,235.009,-3.0062
2237,2.00459,-11.475,1.00229,-0.204299,1.96588,405.031,1.00229
5020,4.12375,-14.8982,-7.44908,-0.0085951,-36.4561,498.478,-32.3324
18956,4.83183,-12.1728,-6.08641,-0.605829,-28.8635,153.235,-24.0317
18128,-0.222554,-10.8599,-5.42993,-0.273906,-7.48281,295.916,-7.70537
14149,-4.33635,-10.0479,-5.02397,0.571308,-19.1952,176.262,-2.16817
17722,4.05479,-14.2901,-7.14504,-0.695352,-24.2942,462.547,-20.2394
26773,3.45186,-14.5167,-7.25837,0.799797,-14.2688,355.024,1.72593
32136,4.07824,-11.4731,-5.73653,-0.452957,-19.8546,142.971,-15.7763
13517,-0.302182,-11.3335,-5.66673,0.997364,-13.2947,165.053,-0.151091
18159,3.62593,-11.02,-5.50998,-0.10469,-14.1472,190.896,-10.5213
32294,-3.19122,-10.4764,-5.23818,-0.248527,-24.7856,336.642,-27.9768
10192,4.5717,-12.9179,2.28585,0.0994405,9.7222,338.47,2.28585
25736,4.1805,-14.2075,-7.10373,0.5203,-11.6249,190.64,2.09025
40395,4.37707,-10.3236,-5.16179,0.586987,-9.21681,473.245,2.18853
12156,-4.20401,-10.7098,-5.35488,-0.120951,-7.64221,246.594,-11.8462
37366,2.73481,-13.1012,-6.55062,-0.388022,-3.5525,101.518,-0.817687
13822,-1.82643,-14.8144,-0.913213,-0.00627037,-1.09964,130.728,-2.92606
12918,-3.20753,-10.0183,-1.60377,0.810546,-0.445229,157.038,-1.60377
15537,-4.97178,-10.7702,-5.38511,-0.611052,-2.09773,266.477,-7.06951
23841,-0.830413,-12.3116,-6.15581,-0.116619,-23.2994,394.444,-24.1298
25299,2.64229,-10.8032,-5.40162,-0.0731303,-2.26531,319.608,0.376978
22111,4.6284,-11.754,-5.87702,-0.618711,-21.0446,133.201,-16.4162
28790,-4.79911,-14.4098,-2.39955,0.468072,-4.07898,237.941,-8.87809
8201,-4.70319,-11.4081,-5.70406,-0.166604,-6.95315,364.778,-11.6563
35200,-4.2021,-11.3879,-5.69397,-0.544376,-6.39003,206.925,-10.5921
10378,-3.64282,-13.313,-6.65648,-0.163738,-11.1528,160.439,-14.7956
6730,-4.2964,-12.7356,-2.1482,-0.887488,-1.61539,429.693,-5.9118
29093,2.8417,-13.449,-6.72449,0.185058,-19.404,178.869,-16.5623
29694,-2.12423,-12.9454,-1.06211,-0.139941,-5.26457,493.669,-7.3888
15824,-0.0164344,-13.1261,-0.0082172,-0.263806,-0.00843426,190.009,-0.0248686
21717,2.31108,-14.1714,-7.08572,0.659763,-29.572,454.118,1.15554
38107,-3.90092,-10.0791,-1.95046,-0.664189,-5.05903,294.765,-8.95995
34330,4.78443,-12.3442,-6.17208,0.447746,-13.2865,302.031,-8.50206
23288,4.03232,-14.2089,-7.10447,-0.897273,-19.8669,306.609,-15.8346
39868,4.93768,-11.419,-5.70951,0.248572,-0.161167,119.581,2.46884
34467,0.517447,-12.1685,-6.08427,-0.321613,-19.3002,106.954,-18.7828
29807,4.53814,-14.7819,-7.39094,0.133833,-3.00505,257.707,1.53309
